id,group,code,role,date,minggu
7e7110bd-7921-4435-b8db-fe3d39e7bbc3,GROUP-11,I3,praktikan,2023-03-04 02:00:00,4
d68f7fee-9ed4-4de3-8336-4d8e6a13939a,GROUP-11,I3,praktikan,2023-03-04 02:00:00,4
a40bde97-69dc-43af-9de8-94bf674ebdcf,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
29d09b24-e09a-4282-b19a-36c2f3c554e8,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
0f72089e-0785-4a4e-9dbf-f43e84ad1d47,GROUP-10,I1,praktikan,2023-02-25 02:00:00,3
04744773-f31c-4c74-9447-111cb6ae4e3e,GROUP-10,I1,praktikan,2023-02-25 02:00:00,3
f0204aad-b721-4c8a-abf8-df6e5938b347,GROUP-11,I1,praktikan,2023-03-10 11:30:00,5
e129ea82-78d5-491b-b6ef-3d74de0895b6,GROUP-10,I2,praktikan,2023-02-28 11:30:00,4
3e19f284-ae8b-4871-bbdf-fd944291b219,GROUP-10,I4,praktikan,2023-04-10 06:30:00,10
6e347ac7-cac4-46ec-8f76-6da69766a62e,GROUP-10,I4,praktikan,2023-04-10 06:30:00,10
e129ea82-78d5-491b-b6ef-3d74de0895b6,GROUP-10,I4,praktikan,2023-04-10 06:30:00,10
1139aa48-e096-4a48-b5ec-b949b5abc6a6,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
853aae54-b717-43aa-a19c-1680d899b3e3,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
bc310948-f301-40e2-aa41-88111e87fb87,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
92a25a5b-56a8-4a79-9d5a-e65a144c573d,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
91e9a0dd-b6d6-4f84-991d-b26a58212052,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
4ba263a2-4369-4502-a17e-a4f759cdcf06,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
abaa1975-bc46-4342-89f7-52b1dbb549b9,GROUP-12,I1,aslab,2023-03-10 09:00:00,5
1cb6ac1f-8b4b-47e3-b080-3909d4a7a707,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
5d465f1a-7e42-4b4e-bf4d-2618b42c7141,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
a40bde97-69dc-43af-9de8-94bf674ebdcf,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
9c7f1629-b959-49ce-89ec-7b593d732551,GROUP-11,I5,aslab,,11
29d09b24-e09a-4282-b19a-36c2f3c554e8,GROUP-11,I5,praktikan,,11
7a4e9d00-a381-46b8-b032-9c6ccbcf7504,GROUP-11,I5,praktikan,,11
4b9faa75-d865-49d0-963e-b0d1fa326b33,GROUP-11,I5,praktikan,,11
ae22e589-6950-4655-83bb-35e276148216,GROUP-12,I5,aslab,,11
ed33ec20-3d71-45de-9ccd-04744dcd07c8,GROUP-12,I5,praktikan,,11
1cb6ac1f-8b4b-47e3-b080-3909d4a7a707,GROUP-12,I5,praktikan,,11
5d465f1a-7e42-4b4e-bf4d-2618b42c7141,GROUP-12,I5,praktikan,,11
f0204aad-b721-4c8a-abf8-df6e5938b347,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
c994567e-4876-420e-8f50-a3db2152c34a,GROUP-12,I3,aslab,2023-03-03 11:30:00,4
5d465f1a-7e42-4b4e-bf4d-2618b42c7141,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
29d09b24-e09a-4282-b19a-36c2f3c554e8,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
32ff6232-2cee-4e01-8930-4f6c72b33fc8,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
8b6c5ff2-8038-4bf1-b6ab-0168e2974cc4,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
61322a13-c09e-48ca-a94d-df0ea934a6ca,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
4b9faa75-d865-49d0-963e-b0d1fa326b33,GROUP-11,I4,praktikan,2023-04-06 11:30:00,9
22902003-9059-4b9d-aa96-0876719a8d25,GROUP-11,I5,praktikan,,11
215442a5-eb88-459c-b145-8f2703c97986,GROUP-11,I5,praktikan,,11
7e7110bd-7921-4435-b8db-fe3d39e7bbc3,GROUP-11,I5,praktikan,,11
d68f7fee-9ed4-4de3-8336-4d8e6a13939a,GROUP-11,I5,praktikan,,11
32ff6232-2cee-4e01-8930-4f6c72b33fc8,GROUP-12,I5,praktikan,,11
e25ef445-5616-4182-833f-88694d10f7ee,GROUP-12,I5,praktikan,,11
8b6c5ff2-8038-4bf1-b6ab-0168e2974cc4,GROUP-12,I5,praktikan,,11
61322a13-c09e-48ca-a94d-df0ea934a6ca,GROUP-12,I5,praktikan,,11
4b9faa75-d865-49d0-963e-b0d1fa326b33,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
7a4e9d00-a381-46b8-b032-9c6ccbcf7504,GROUP-11,I4,praktikan,2023-04-06 11:30:00,9
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I4,praktikan,2023-04-05 09:00:00,9
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I4,praktikan,2023-04-05 09:00:00,9
13b95af2-fe7b-4eae-b9e6-68b649623e28,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
4b0bf26d-33c1-4d96-83a1-5376fe17ba6d,GROUP-05,I4,praktikan,2023-04-07 06:30:00,9
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
be1cbad4-ada1-4be3-90f8-8c9624df0816,GROUP-13,I4,praktikan,2023-04-07 09:00:00,9
3f82af71-1044-41f7-91fb-da5fa44fbbd5,GROUP-12,I4,aslab,2023-04-06 09:00:00,9
4ba263a2-4369-4502-a17e-a4f759cdcf06,GROUP-12,I4,praktikan,2023-04-06 09:00:00,9
1cb6ac1f-8b4b-47e3-b080-3909d4a7a707,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
7a4e9d00-a381-46b8-b032-9c6ccbcf7504,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
32ff6232-2cee-4e01-8930-4f6c72b33fc8,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
e25ef445-5616-4182-833f-88694d10f7ee,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
8b6c5ff2-8038-4bf1-b6ab-0168e2974cc4,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
61322a13-c09e-48ca-a94d-df0ea934a6ca,GROUP-12,I3,praktikan,2023-03-03 11:30:00,4
1cb6ac1f-8b4b-47e3-b080-3909d4a7a707,GROUP-12,I2,praktikan,2023-02-22 09:00:00,3
215442a5-eb88-459c-b145-8f2703c97986,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
22902003-9059-4b9d-aa96-0876719a8d25,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
92a25a5b-56a8-4a79-9d5a-e65a144c573d,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
91e9a0dd-b6d6-4f84-991d-b26a58212052,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
4ba263a2-4369-4502-a17e-a4f759cdcf06,GROUP-12,I1,praktikan,2023-03-10 09:00:00,5
a40bde97-69dc-43af-9de8-94bf674ebdcf,GROUP-11,I5,praktikan,,11
f0204aad-b721-4c8a-abf8-df6e5938b347,GROUP-11,I5,praktikan,,11
32ff6232-2cee-4e01-8930-4f6c72b33fc8,GROUP-12,I6,praktikan,2023-04-11 09:00:00,10
7e7110bd-7921-4435-b8db-fe3d39e7bbc3,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I5,praktikan,,11
92a25a5b-56a8-4a79-9d5a-e65a144c573d,GROUP-12,I5,praktikan,,11
91e9a0dd-b6d6-4f84-991d-b26a58212052,GROUP-12,I5,praktikan,,11
4ba263a2-4369-4502-a17e-a4f759cdcf06,GROUP-12,I5,praktikan,,11
d68f7fee-9ed4-4de3-8336-4d8e6a13939a,GROUP-11,I6,praktikan,2023-04-13 11:30:00,10
3f82af71-1044-41f7-91fb-da5fa44fbbd5,GROUP-13,I2,aslab,2023-03-02 11:30:00,4
eb48bb76-4ab4-4ca7-863c-4010b90472f3,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
8e7334b2-c2f0-4d49-b98d-3a9407587b41,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
6685cb90-1bf4-4d23-a457-e0fdd3f313a9,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
8e7334b2-c2f0-4d49-b98d-3a9407587b41,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
975b28b6-f093-48f8-acae-a2a4bc4d207b,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
5f5338b7-b39f-498a-aaa8-a32eec4f365c,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
d745b4c1-5ac1-4911-add8-1f3fe05f62eb,GROUP-13,I6,aslab,2023-04-13 11:30:00,10
eb48bb76-4ab4-4ca7-863c-4010b90472f3,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
c182ec23-74bf-4a35-9a05-69c31e2debd1,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
84446401-85d6-40ce-877b-c4244c5ba69b,GROUP-13,I4,praktikan,2023-04-07 09:00:00,9
3b4303e2-18ca-4c9f-87b6-27cb4ef3e81e,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
975b28b6-f093-48f8-acae-a2a4bc4d207b,GROUP-13,I5,praktikan,,11
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
c182ec23-74bf-4a35-9a05-69c31e2debd1,GROUP-13,I5,praktikan,,11
6685cb90-1bf4-4d23-a457-e0fdd3f313a9,GROUP-13,I5,praktikan,,11
e487fbb4-65e6-46bd-bbc7-cd945aadaa87,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
d745b4c1-5ac1-4911-add8-1f3fe05f62eb,GROUP-14,I2,aslab,2023-03-03 06:30:00,4
eb7cea24-66ac-4eef-88ce-6541dc08e905,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
efd382aa-6304-4780-85a2-b017beec0fb2,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
84446401-85d6-40ce-877b-c4244c5ba69b,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
c9237d0e-7018-409a-89fb-d528102bbd0b,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
be1cbad4-ada1-4be3-90f8-8c9624df0816,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
4ce02748-c3e2-4388-b60a-c2e49e8aa62d,GROUP-13,I3,aslab,2023-03-10 06:30:00,5
be1cbad4-ada1-4be3-90f8-8c9624df0816,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
c9237d0e-7018-409a-89fb-d528102bbd0b,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
efd382aa-6304-4780-85a2-b017beec0fb2,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
eb48bb76-4ab4-4ca7-863c-4010b90472f3,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
8e7334b2-c2f0-4d49-b98d-3a9407587b41,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
3b4303e2-18ca-4c9f-87b6-27cb4ef3e81e,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
5f5338b7-b39f-498a-aaa8-a32eec4f365c,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
e487fbb4-65e6-46bd-bbc7-cd945aadaa87,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
1dff7ee7-7769-4926-8628-a7c51d06791d,GROUP-13,I5,aslab,,11
eb48bb76-4ab4-4ca7-863c-4010b90472f3,GROUP-13,I5,praktikan,,11
8e7334b2-c2f0-4d49-b98d-3a9407587b41,GROUP-13,I5,praktikan,,11
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
9a156924-c220-44e4-802a-7146efef61c6,GROUP-14,I3,aslab,2023-03-10 06:30:00,5
eb7cea24-66ac-4eef-88ce-6541dc08e905,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
84446401-85d6-40ce-877b-c4244c5ba69b,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
975b28b6-f093-48f8-acae-a2a4bc4d207b,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
c182ec23-74bf-4a35-9a05-69c31e2debd1,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
6685cb90-1bf4-4d23-a457-e0fdd3f313a9,GROUP-13,I2,praktikan,2023-03-02 11:30:00,4
6685cb90-1bf4-4d23-a457-e0fdd3f313a9,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
be1cbad4-ada1-4be3-90f8-8c9624df0816,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
c9237d0e-7018-409a-89fb-d528102bbd0b,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
84446401-85d6-40ce-877b-c4244c5ba69b,GROUP-13,I3,praktikan,2023-03-10 06:30:00,5
a099307a-fc5c-4f14-8876-e236ceec5f2f,GROUP-13,I4,aslab,2023-04-07 09:00:00,9
975b28b6-f093-48f8-acae-a2a4bc4d207b,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
eb7cea24-66ac-4eef-88ce-6541dc08e905,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
84446401-85d6-40ce-877b-c4244c5ba69b,GROUP-13,I5,praktikan,,11
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
e487fbb4-65e6-46bd-bbc7-cd945aadaa87,GROUP-14,I3,praktikan,2023-03-10 06:30:00,5
a099307a-fc5c-4f14-8876-e236ceec5f2f,GROUP-14,I1,aslab,2023-02-25 08:00:00,3
5f5338b7-b39f-498a-aaa8-a32eec4f365c,GROUP-14,I1,praktikan,2023-02-25 08:00:00,3
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
c9237d0e-7018-409a-89fb-d528102bbd0b,GROUP-13,I5,praktikan,,11
be1cbad4-ada1-4be3-90f8-8c9624df0816,GROUP-13,I5,praktikan,,11
c182ec23-74bf-4a35-9a05-69c31e2debd1,GROUP-13,I6,praktikan,2023-04-13 11:30:00,10
3b4303e2-18ca-4c9f-87b6-27cb4ef3e81e,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I2,praktikan,2023-03-03 06:30:00,4
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I4,praktikan,2023-04-05 09:00:00,9
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I5,praktikan,,11
3b4303e2-18ca-4c9f-87b6-27cb4ef3e81e,GROUP-14,I5,praktikan,,11
4167378b-5ef2-4851-b9b5-dfff51297f20,GROUP-14,I6,aslab,2023-04-11 09:00:00,10
5f5338b7-b39f-498a-aaa8-a32eec4f365c,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
eb7cea24-66ac-4eef-88ce-6541dc08e905,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I5,praktikan,,11
fea65958-65ab-4589-b930-3b9ab5af8d5a,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
2bbdb82c-95d8-4285-bb0e-52eb5287c592,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I4,praktikan,2023-04-05 09:00:00,9
87b22cbd-8f1e-4737-825a-7e240ab883f1,GROUP-14,I5,aslab,,11
eb7cea24-66ac-4eef-88ce-6541dc08e905,GROUP-14,I5,praktikan,,11
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
e487fbb4-65e6-46bd-bbc7-cd945aadaa87,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
5f5338b7-b39f-498a-aaa8-a32eec4f365c,GROUP-14,I5,praktikan,,11
fea65958-65ab-4589-b930-3b9ab5af8d5a,GROUP-14,I5,praktikan,,11
eaedf6b5-1d9c-4f5e-a1be-9a2eaccf1ea8,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
474077c4-52f5-4a85-8bf4-392ee0129217,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
2bbdb82c-95d8-4285-bb0e-52eb5287c592,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
eaedf6b5-1d9c-4f5e-a1be-9a2eaccf1ea8,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
5c1b36d9-9913-4f3b-aafe-edf239db6760,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
474077c4-52f5-4a85-8bf4-392ee0129217,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
8dd7ede3-6197-40e7-b290-5b85d0370586,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
87b22cbd-8f1e-4737-825a-7e240ab883f1,GROUP-15,I1,aslab,2023-03-02 11:30:00,4
2bbdb82c-95d8-4285-bb0e-52eb5287c592,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
3b4303e2-18ca-4c9f-87b6-27cb4ef3e81e,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
04b53f5d-4a1f-4d5a-b3bd-9010b6d72779,GROUP-15,I2,aslab,2023-03-09 11:30:00,5
217f49b2-cdf8-4beb-bde9-2d866961444f,GROUP-14,I5,praktikan,,11
e487fbb4-65e6-46bd-bbc7-cd945aadaa87,GROUP-14,I5,praktikan,,11
3be5aa02-dc76-4f72-8741-ce54e7d5d65a,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
06395ce7-69cd-401f-bf80-8a0644f83d69,GROUP-14,I5,praktikan,,11
5c1b36d9-9913-4f3b-aafe-edf239db6760,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
474077c4-52f5-4a85-8bf4-392ee0129217,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
fe4eda9f-7ea9-4747-a5cf-a64528c36868,GROUP-14,I6,praktikan,2023-04-11 09:00:00,10
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I1,praktikan,2023-03-02 11:30:00,4
1dff7ee7-7769-4926-8628-a7c51d06791d,GROUP-06,I3,aslab,2023-02-22 11:30:00,3
0240d425-d5d5-49e7-adb5-6b022012d5e1,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
1a76ccff-2731-4897-9eb6-5196ec16297c,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
8afc00f4-3eb1-4e9c-96d4-0a2a597a9f75,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
623f53a8-ee3f-4552-abbe-e5e8de469846,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
8798c0a1-d4a1-4041-a037-d93655faa192,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
83bc33ad-69ab-4906-a44a-0af35cc0f57a,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
7c673187-3f15-438b-aa07-5e7522b40b36,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
2bbdb82c-95d8-4285-bb0e-52eb5287c592,GROUP-15,I5,praktikan,,11
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I5,praktikan,,11
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I5,praktikan,,11
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I5,praktikan,,11
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
cdf37a44-45a8-4ada-b1fb-ee1d2d860543,GROUP-15,I6,aslab,2023-04-14 11:30:00,10
4ce02748-c3e2-4388-b60a-c2e49e8aa62d,GROUP-15,I4,aslab,2023-04-08 02:00:00,9
eaedf6b5-1d9c-4f5e-a1be-9a2eaccf1ea8,GROUP-15,I5,praktikan,,11
474077c4-52f5-4a85-8bf4-392ee0129217,GROUP-15,I5,praktikan,,11
d44bbf9c-bbd6-4414-ba43-87286d7489c4,GROUP-15,I5,praktikan,,11
5c1b36d9-9913-4f3b-aafe-edf239db6760,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
8dd7ede3-6197-40e7-b290-5b85d0370586,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
93f65e96-52d3-4a0f-9d55-e7f2be4d3575,GROUP-15,I4,praktikan,2023-04-08 02:00:00,9
e18b8849-dc57-4aae-8519-bb7602c536d9,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
e01e974e-b5ac-4c54-aa4d-e5c9348422c4,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
bc310948-f301-40e2-aa41-88111e87fb87,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
853aae54-b717-43aa-a19c-1680d899b3e3,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
9cea237f-deb0-4a8c-9c86-1d8c74849436,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
d44bbf9c-bbd6-4414-ba43-87286d7489c4,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
2bbdb82c-95d8-4285-bb0e-52eb5287c592,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
788debe5-2f47-4ec7-b7be-5a7e220134e6,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
9871860f-2acb-4cae-ac90-4edbe29c89ed,GROUP-04,I3,praktikan,2023-02-22 11:30:00,3
5c517372-6a92-495d-b7ca-205b7ee6c0e8,GROUP-04,I3,praktikan,2023-02-22 11:30:00,3
dfeaf61d-5e81-405b-b886-9869e6b64ddc,GROUP-04,I3,praktikan,2023-02-22 11:30:00,3
dc93e155-e9d5-44d9-83e5-3034b6013509,GROUP-04,I3,praktikan,2023-02-22 11:30:00,3
7a4e9d00-a381-46b8-b032-9c6ccbcf7504,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
f1d8b6f6-cc29-42ac-a4bb-e507a632bd33,GROUP-04,I3,praktikan,2023-02-22 11:30:00,3
04b53f5d-4a1f-4d5a-b3bd-9010b6d72779,GROUP-05,I2,aslab,2023-02-25 02:00:00,3
22902003-9059-4b9d-aa96-0876719a8d25,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
215442a5-eb88-459c-b145-8f2703c97986,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
7e7110bd-7921-4435-b8db-fe3d39e7bbc3,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
38e27d6f-d15a-4574-a591-802d88bc4609,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
4b9faa75-d865-49d0-963e-b0d1fa326b33,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
22902003-9059-4b9d-aa96-0876719a8d25,GROUP-11,I3,praktikan,2023-03-04 02:00:00,4
1139aa48-e096-4a48-b5ec-b949b5abc6a6,GROUP-05,I2,praktikan,2023-02-25 02:00:00,3
93f65e96-52d3-4a0f-9d55-e7f2be4d3575,GROUP-15,I2,praktikan,2023-03-09 11:30:00,5
474077c4-52f5-4a85-8bf4-392ee0129217,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
d44bbf9c-bbd6-4414-ba43-87286d7489c4,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
eaedf6b5-1d9c-4f5e-a1be-9a2eaccf1ea8,GROUP-15,I6,praktikan,2023-04-14 11:30:00,10
9a156924-c220-44e4-802a-7146efef61c6,GROUP-15,I5,aslab,,11
5c1b36d9-9913-4f3b-aafe-edf239db6760,GROUP-15,I5,praktikan,,11
8dd7ede3-6197-40e7-b290-5b85d0370586,GROUP-15,I5,praktikan,,11
93f65e96-52d3-4a0f-9d55-e7f2be4d3575,GROUP-15,I5,praktikan,,11
aecb15a5-ab78-4bed-8417-819e11cf40b2,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
d11fd69b-c0b9-4389-ab38-12a595b04782,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
a33f231e-03e6-4b54-a83c-f08673dc66d3,GROUP-06,I3,praktikan,2023-02-22 11:30:00,3
3f82af71-1044-41f7-91fb-da5fa44fbbd5,GROUP-08,I2,aslab,2023-02-24 11:30:00,3
2d19ab88-c272-4694-b068-a784261b4543,GROUP-08,I2,praktikan,2023-02-24 11:30:00,3
6c4a55c4-2e9c-4add-8c14-c6af8f149ec9,GROUP-08,I2,praktikan,2023-02-24 11:30:00,3
4f77ad29-6f46-4f50-b818-7f66a28ceaca,GROUP-08,I2,praktikan,2023-02-24 11:30:00,3
3ea8e73f-a8f7-4530-8d1d-17be2be007fd,GROUP-08,I2,praktikan,2023-02-24 11:30:00,3
cdf37a44-45a8-4ada-b1fb-ee1d2d860543,GROUP-11,I2,aslab,2023-02-25 05:30:00,3
a40bde97-69dc-43af-9de8-94bf674ebdcf,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
6349ae03-913b-43e0-a419-7d1fa9e9bf4b,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
efd382aa-6304-4780-85a2-b017beec0fb2,GROUP-13,I5,praktikan,,11
d44bbf9c-bbd6-4414-ba43-87286d7489c4,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
93f65e96-52d3-4a0f-9d55-e7f2be4d3575,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
3710c707-c10f-488b-89b7-0f4c5f396bc0,GROUP-15,I3,praktikan,2023-02-25 08:00:00,3
f0204aad-b721-4c8a-abf8-df6e5938b347,GROUP-11,I2,praktikan,2023-02-25 05:30:00,3
